id,dist_latest_transaction_address_km,email,application_date,site_visits_A,site_visits_B,site_visits_C,credit_limit,number_of_transactions,is_fraud
10484,10.0,aaspeynq@facebook.com,2019-02-27 03:22:18.317133,8.0,1.0,1.0,"$1,134.03",15,0
10485,15.0,hclitsome81@chron.com,2019-03-23 22:32:17.938229,2.0,1.0,1.0,"$1,032.70",21,0
10486,0.0,aapril34@alexa.com,2019-01-26 15:21:36.170289,1.0,1.0,1.0,"$1,677.72",12,0
10487,9.0,apapworthg3@facebook.com,2019-03-25 15:17:45.028986,4.0,0.0,0.0,"$1,740.08",20,0
10488,7.0,noldam5z@desdev.cn,2019-03-19 01:26:24.084686,12.0,1.0,1.0,"$1,106.53",21,0
10489,15.0,gsimukov55@umich.edu,2019-01-26 08:55:38.052423,1.0,0.0,0.0,"$1,501.13",18,0
10490,6.0,vborsnallre@psu.edu,2019-03-07 07:33:33.653628,6.0,0.0,0.0,"$2,199.45",23,1
10491,unknown,fsly9r@alexa.com,2019-01-26 09:39:08.521189,16.0,0.0,0.0,"$1,258.89",24,0
10492,1.0,jchimientike@unc.edu,2019-03-01 08:48:54.335372,0.0,0.0,0.0,"$2,332.11",26,0
10493,1.0,ncaheyjk@slashdot.org,2019-03-17 15:00:39.764134,10.0,1.0,1.0,"$1,794.17",21,0
10494,19.0,stassellqc@amazon.co.jp,2019-02-05 00:41:14.292522,7.0,1.0,1.0,"$1,816.57",19,1
10495,8.0,calred4x@tiny.cc,2019-01-25 16:11:07.111831,12.0,2.0,2.0,"$1,361.85",14,0
10496,6.0,famburgyka@ezinearticles.com,2019-01-29 17:10:35.572676,0.0,0.0,0.0,"$1,322.75",20,0
10497,3.0,gcouchahx@unc.edu,2019-03-22 01:27:20.959860,4.0,1.0,1.0,"$2,004.82",18,0
10498,0.0,ogallaherqw@facebook.com,2019-02-21 22:26:46.190998,39.0,1.0,1.0,"$1,279.57",18,0
10499,1.0,vketton44@umich.edu,2019-02-18 13:50:29.556018,2.0,1.0,1.0,"$2,710.53",22,0
10500,1.0,aknucklesbl@soundcloud.com,2019-03-01 22:40:15.315478,27.0,0.0,0.0,"$1,163.66",18,0
10501,2.0,ehayter1z@soundcloud.com,2019-02-24 23:24:41.085161,4.0,1.0,1.0,"$1,354.30",22,0
10502,2.0,sjohniganmj@alexa.com,2019-03-22 17:34:40.713138,12.0,1.0,1.0,"$1,062.87",17,0
10503,7.0,eodohertyfd@tiny.cc,2019-02-21 20:41:50.770102,14.0,1.0,1.0,"$1,117.70",17,0
10504,3.0,krobbinspo@slashdot.org,2019-02-13 12:40:12.382917,9.0,0.0,0.0,"$1,007.27",13,0
10505,2.0,wcenterbi@photobucket.com,2019-02-08 10:53:05.945023,11.0,3.0,3.0,"$1,071.87",19,0
10506,0.0,aaspeynq@amazon.co.jp,2019-03-13 05:33:25.331133,8.0,0.0,0.0,"$1,088.20",19,0
10507,0.0,wsnoad2g@tiny.cc,2019-02-20 03:59:15.741117,10.0,0.0,0.0,"$1,218.03",15,0
10508,9.0,cavrahamy9m@themeforest.net,2019-03-12 09:36:31.878128,1.0,0.0,0.0,"$1,957.59",12,0
10509,0.0,dcolmoreo@facebook.com,2019-02-06 06:48:28.242365,9.0,1.0,1.0,"$1,117.22",19,0
10510,2.0,vmitchelmore8t@umich.edu,2019-03-05 05:22:08.162827,6.0,1.0,1.0,"$1,105.76",15,0
10511,4.0,apetraitis1e@yolasite.com,2019-01-29 07:29:16.403367,0.0,1.0,1.0,"$1,315.22",16,0
10512,1.0,lmountfc@themeforest.net,2019-03-12 19:15:03.132376,2.0,0.0,0.0,"$1,320.86",26,0
10513,7.0,amoatt9t@facebook.com,2019-03-22 06:07:30.067937,3.0,1.0,1.0,"$1,153.99",24,0
10514,4.0,psilkstone17@photobucket.com,2019-03-05 17:07:18.591184,32.0,0.0,0.0,"$1,225.63",16,0
10515,5.0,cbarlass4m@nih.gov,2019-03-22 19:37:29.542312,3.0,1.0,1.0,"$1,329.66",23,0
10516,2.0,tiacopoca@themeforest.net,2019-03-06 01:37:21.584604,7.0,0.0,0.0,"$1,844.42",22,0
10517,16.0,fitzkinom@facebook.com,2019-03-10 06:43:17.391031,25.0,1.0,1.0,"$1,348.47",24,1
10518,2.0,acoxhell6q@themeforest.net,2019-03-02 02:56:07.153785,0.0,1.0,1.0,"$1,045.90",16,0
10519,0.0,jsievewrightpb@amazon.co.jp,2019-01-27 02:01:14.110459,8.0,0.0,0.0,"$1,143.15",16,0
10520,2.0,mropkinsmv@psu.edu,2019-02-05 03:51:02.508211,19.0,0.0,0.0,"$1,761.16",20,0
10521,2.0,lkindley53@umich.edu,2019-02-12 22:53:59.230046,19.0,0.0,0.0,"$1,076.22",17,0
10522,2.0,sprosekpl@tiny.cc,2019-03-08 19:36:21.271499,1.0,0.0,0.0,"$1,271.70",24,0
10523,5.0,cludgrove3i@unblog.fr,2019-03-15 14:48:25.560208,1.0,1.0,1.0,"$2,008.75",16,0
10524,8.0,gblumirej2@slashdot.org,2019-03-03 03:02:34.787255,22.0,0.0,0.0,"$1,494.54",18,0
10525,5.0,gteck8u@facebook.com,2019-03-05 09:11:31.920579,1.0,1.0,1.0,"$1,887.23",21,0
10526,9.0,ctattongx@themeforest.net,2019-03-20 07:19:56.848884,7.0,0.0,0.0,"$1,086.16",19,0
10527,4.0,hgoricked1@themeforest.net,2019-02-22 22:02:05.791887,28.0,0.0,0.0,"$1,578.93",20,0
10528,unknown,kgronojb@amazon.co.jp,2019-02-22 15:23:18.229807,1.0,1.0,1.0,"$1,100.30",20,0
10529,3.0,ubeckersml@stumbleupon.com,2019-03-11 06:05:08.614303,0.0,1.0,1.0,"$1,055.56",16,0
10530,unknown,darchambault6f@alexa.com,2019-03-13 18:07:37.080083,11.0,3.0,3.0,"$1,403.63",16,0
10531,13.0,pgarahank5@alexa.com,2019-02-17 21:33:26.559633,4.0,1.0,1.0,"$1,555.79",18,0
10532,2.0,jhendenpn@facebook.com,2019-01-29 04:17:11.313250,10.0,1.0,1.0,"$3,226.02",21,0
10533,11.0,aasliei1@themeforest.net,2019-03-07 20:38:01.344573,7.0,3.0,3.0,"$1,459.99",16,0
10534,1.0,rdewisme@chron.com,2019-03-15 01:10:13.538549,1.0,0.0,0.0,"$1,140.42",18,0
10535,18.0,scuredell36@amazon.co.jp,2019-02-14 11:18:57.707579,7.0,1.0,1.0,"$1,589.56",18,0
10536,0.0,pstembridgea9@macromedia.com,2019-02-26 19:27:46.687646,8.0,1.0,1.0,"$1,359.61",26,0
10537,6.0,kellwand98@facebook.com,2019-02-01 18:35:42.155028,0.0,1.0,1.0,"$1,632.37",22,1
10538,6.0,apapworthg3@ocn.ne.jp,2019-02-24 03:06:15.985421,3.0,0.0,0.0,"$1,157.72",11,0
10539,6.0,icoveleyfy@yolasite.com,2019-02-19 04:30:52.737242,14.0,0.0,0.0,"$1,036.64",27,0
10540,4.0,hpaolonefl@facebook.com,2019-02-13 18:49:05.905188,0.0,1.0,1.0,"$1,012.22",22,0
10541,8.0,svanellild@facebook.com,2019-02-11 06:25:10.875838,0.0,0.0,0.0,"$1,437.84",24,0
10542,0.0,ahampiw@themeforest.net,2019-02-01 10:58:34.214570,1.0,0.0,0.0,"$1,517.10",19,0
10543,1.0,mcovellrm@squidoo.com,2019-03-14 17:04:17.902287,1.0,2.0,2.0,"$1,339.48",20,0
10544,0.0,dgozzettlg@chron.com,2019-03-08 05:16:32.149889,5.0,1.0,1.0,"$1,187.58",15,0
10545,4.0,tkennaway2l@alexa.com,2019-01-29 13:20:13.233548,0.0,0.0,0.0,"$1,686.81",15,0
10546,0.0,amacgheemo@typepad.com,2019-03-03 22:41:54.879198,11.0,2.0,2.0,"$1,376.58",21,0
10547,13.0,bfiltnessam@yolasite.com,2019-03-03 01:12:50.783560,24.0,1.0,1.0,"$1,123.86",20,0
10548,4.0,mmarrowr@chron.com,2019-02-19 18:52:30.813819,3.0,0.0,0.0,"$1,194.17",18,0
10549,15.0,jpfefflei5@nih.gov,2019-02-21 04:57:04.499201,6.0,0.0,0.0,"$1,456.32",19,0
10550,6.0,ncislandir@facebook.com,2019-03-02 11:15:12.025354,35.0,1.0,1.0,"$1,785.35",18,0
10551,1.0,dsaphinb4@typepad.com,2019-02-17 01:44:35.570882,10.0,0.0,0.0,"$1,065.49",14,0
10552,6.0,gcroose5l@themeforest.net,2019-02-27 22:24:51.963298,32.0,2.0,2.0,"$2,600.21",11,0
10553,6.0,jlightbodyly@psu.edu,2019-03-01 12:48:06.064403,18.0,2.0,2.0,"$1,021.73",25,0
10554,6.0,dbaptistej9@chron.com,2019-03-24 06:33:19.298358,6.0,1.0,1.0,"$1,166.67",22,0
10555,2.0,mwollardhl@desdev.cn,2019-01-29 07:27:57.063783,6.0,1.0,1.0,"$1,328.53",19,0
10556,13.0,esherrock71@facebook.com,2019-02-12 22:27:12.384776,12.0,3.0,3.0,"$1,248.60",25,1
10557,3.0,cdelgardillo5j@amazon.co.jp,2019-03-17 01:19:00.043623,0.0,0.0,0.0,"$1,222.73",19,0
10558,15.0,adietzlerp9@facebook.com,2019-01-25 21:28:34.700453,23.0,0.0,0.0,"$1,387.15",14,0
10559,2.0,vfaughny24@facebook.com,2019-03-11 18:26:33.060209,4.0,0.0,0.0,"$1,365.96",22,0
10560,1.0,headenr5@facebook.com,2019-03-23 02:53:08.710806,5.0,0.0,0.0,"$1,236.63",19,0
10561,10.0,ogrand82@facebook.com,2019-03-03 17:05:52.545613,5.0,0.0,0.0,"$1,041.00",17,0
10562,6.0,mmcpaikerq@nih.gov,2019-02-04 03:49:11.702326,6.0,3.0,3.0,"$1,172.91",23,0
10563,1.0,rensleyf5@yolasite.com,2019-02-07 02:38:31.622036,6.0,3.0,3.0,"$2,021.47",15,0
10564,1.0,taylen5o@yolasite.com,2019-03-21 09:40:32.954962,16.0,1.0,1.0,"$1,094.02",19,0
10565,1.0,tlosekemg@amazon.co.jp,2019-03-10 23:59:55.095234,7.0,1.0,1.0,"$1,314.43",19,0
10566,7.0,jwakefordbg@umich.edu,2019-03-25 10:42:58.996928,9.0,1.0,1.0,"$1,076.43",19,0
10567,5.0,tmeaderju@umich.edu,2019-02-05 01:12:45.596652,3.0,0.0,0.0,"$1,316.68",19,0
10568,6.0,rblebyqa@nih.gov,2019-01-28 23:05:10.533850,11.0,1.0,1.0,"$1,440.49",15,0
10569,1.0,wspurdb@themeforest.net,2019-03-14 11:19:20.681633,3.0,1.0,1.0,"$1,204.35",13,0
10570,1.0,kspradberyii@typepad.com,2019-03-12 07:33:40.897000,1.0,0.0,0.0,"$1,866.18",16,0
10571,7.0,tkitchingmanhw@desdev.cn,2019-02-26 13:16:04.445484,1.0,1.0,1.0,"$1,073.42",23,0
10572,8.0,ffishleydi@amazon.co.jp,2019-03-08 05:23:17.840205,6.0,0.0,0.0,"$1,070.81",20,0
10573,4.0,nmcsorleylm@themeforest.net,2019-03-04 12:04:10.355511,8.0,1.0,1.0,"$1,226.80",21,0
10574,4.0,sgrinvalit@umich.edu,2019-02-15 19:16:03.521822,2.0,0.0,0.0,"$1,173.62",20,0
10575,0.0,ncorradeschi64@facebook.com,2019-03-17 18:12:32.745670,10.0,3.0,3.0,"$1,177.06",20,0
10576,3.0,hwestcarr54@ezinearticles.com,2019-02-11 22:28:00.866876,0.0,4.0,4.0,"$1,283.00",13,0
10577,9.0,mropkinsmv@sbwire.com,2019-02-03 21:20:39.749818,1.0,1.0,1.0,"$1,803.69",14,0
10578,3.0,cpiotrhe@sbwire.com,2019-02-11 04:55:13.107255,11.0,0.0,0.0,"$1,448.03",15,0
10579,1.0,mdelaharpegs@umich.edu,2019-03-05 01:05:27.994597,2.0,0.0,0.0,"$1,037.47",21,0
10580,4.0,ctellenbrok28@typepad.com,2019-03-20 04:56:52.178983,9.0,0.0,0.0,"$1,028.61",21,0
10581,3.0,wadeyi0@facebook.com,2019-01-30 00:10:49.819570,14.0,0.0,0.0,"$1,459.95",12,0
10582,9.0,sbennedsen5k@tiny.cc,2019-02-06 19:12:39.544090,6.0,2.0,2.0,"$1,677.17",18,0
10583,0.0,wdundridgedz@squidoo.com,2019-02-14 21:47:51.676879,7.0,2.0,2.0,"$1,264.31",26,0
10584,15.0,lpardalhh@facebook.com,2019-02-12 23:37:48.306016,11.0,0.0,0.0,"$1,131.99",22,0
10585,1.0,tcreffieldlj@tiny.cc,2019-02-22 14:38:16.962878,2.0,4.0,4.0,"$1,569.03",17,0
10586,6.0,ojane18@chron.com,2019-01-30 15:42:40.073378,21.0,1.0,1.0,"$1,141.70",16,0
10587,3.0,sprosekpl@umich.edu,2019-03-16 12:37:54.113304,0.0,5.0,5.0,"$1,552.65",24,0
10588,2.0,jwithnalljo@themeforest.net,2019-03-24 22:47:59.706603,5.0,1.0,1.0,"$1,094.70",20,0
10589,5.0,amattiskz@umich.edu,2019-03-14 13:02:08.443525,5.0,3.0,3.0,"$2,154.18",17,0
10590,13.0,jrheaumegt@alexa.com,2019-03-19 04:15:27.779134,8.0,2.0,2.0,"$1,397.25",18,0
10591,2.0,ioliveirakd@desdev.cn,2019-03-22 21:36:51.360908,16.0,1.0,1.0,"$1,742.22",16,0
10592,0.0,wreeseb@alexa.com,2019-03-18 03:04:24.811325,4.0,3.0,3.0,"$1,489.32",22,0
10593,1.0,gholtqx@facebook.com,2019-02-13 21:05:53.424540,2.0,0.0,0.0,"$1,234.98",20,0
10594,unknown,westable7a@yolasite.com,2019-03-01 05:08:40.061168,0.0,2.0,2.0,"$4,037.74",23,0
10595,1.0,tfassumem@amazon.co.jp,2019-02-19 16:39:53.887420,12.0,1.0,1.0,"$1,445.42",21,0
10596,2.0,wrioch21@desdev.cn,2019-01-29 23:06:12.835952,3.0,1.0,1.0,"$1,524.42",14,0
10597,2.0,abiaggelli95@desdev.cn,2019-02-12 08:24:50.035053,2.0,0.0,0.0,"$1,297.36",17,0
10598,38.0,khruskao8@facebook.com,2019-03-11 03:04:22.774757,10.0,2.0,2.0,"$2,888.57",14,0
10599,11.0,bhennerqd@squidoo.com,2019-02-23 12:47:53.361079,2.0,1.0,1.0,"$1,241.46",22,0
10600,0.0,nsmees7z@facebook.com,2019-02-14 10:58:12.235915,3.0,1.0,1.0,"$1,069.49",24,0
10601,5.0,cdowning8m@facebook.com,2019-02-25 12:26:45.617514,1.0,0.0,0.0,"$1,159.08",21,0
10602,0.0,mcrickbh@sbwire.com,2019-02-14 19:42:24.300948,2.0,0.0,0.0,"$1,381.62",17,0
10603,0.0,tiacopoca@alexa.com,2019-03-14 01:35:40.861699,10.0,0.0,0.0,"$1,380.97",22,0
10604,14.0,hphillpot3f@soundcloud.com,2019-03-19 17:04:43.666827,39.0,0.0,0.0,"$1,261.56",24,0
10605,6.0,cstockoecp@yolasite.com,2019-03-05 03:18:31.129656,29.0,2.0,2.0,"$1,951.30",29,0
10606,0.0,agosdenoa@typepad.com,2019-03-24 02:35:31.834089,10.0,2.0,2.0,"$2,299.43",24,0
10607,19.0,acolebornjp@typepad.com,2019-03-07 19:53:34.036278,21.0,1.0,1.0,"$1,314.47",23,1
10608,0.0,hmcneilleyjw@amazon.co.jp,2019-03-13 06:13:37.822920,15.0,0.0,0.0,"$1,394.18",19,1
10609,6.0,vbohlerkx@ocn.ne.jp,2019-03-16 22:03:20.666927,22.0,1.0,1.0,"$3,023.02",17,0
10610,6.0,mcrollr6@amazon.co.jp,2019-03-19 13:48:00.358740,1.0,2.0,2.0,"$1,384.19",13,0
10611,1.0,ptrothlp@umich.edu,2019-02-19 05:00:00.881020,3.0,0.0,0.0,"$2,220.94",14,0
10612,4.0,adietzlerp9@yolasite.com,2019-03-03 16:45:28.498180,14.0,1.0,1.0,"$1,087.62",16,0
10613,2.0,gkidstounog@amazon.co.jp,2019-02-27 09:21:46.334066,0.0,1.0,1.0,"$1,851.60",18,0
10614,6.0,smoen1g@themeforest.net,2019-02-09 23:37:10.525555,8.0,1.0,1.0,"$1,096.00",15,0
10615,5.0,glagnehc@discuz.net,2019-03-09 01:57:51.056222,6.0,1.0,1.0,"$1,158.96",11,0
10616,7.0,epeto5t@desdev.cn,2019-02-26 02:29:51.039220,9.0,1.0,1.0,"$1,337.65",17,0
10617,8.0,kwoodmanaq@desdev.cn,2019-03-26 10:16:39.912953,21.0,2.0,2.0,"$1,313.60",20,0
10618,0.0,zbretonqb@alexa.com,2019-01-30 19:17:54.998085,17.0,0.0,0.0,"$2,446.79",18,0
10619,2.0,isnadengm@nih.gov,2019-02-22 23:29:42.195786,10.0,3.0,3.0,"$2,004.39",23,0
10620,2.0,bvaneeden5u@facebook.com,2019-03-22 23:36:09.432748,11.0,2.0,2.0,"$1,125.88",26,0
10621,3.0,tdallan7l@unblog.fr,2019-02-04 04:01:45.554345,2.0,2.0,2.0,"$1,193.55",20,0
10622,6.0,cforrestergr@alexa.com,2019-03-10 06:51:11.521848,1.0,0.0,0.0,"$1,063.92",17,0
10623,2.0,lvenablesl4@themeforest.net,2019-01-26 06:28:13.381586,16.0,1.0,1.0,"$1,918.36",19,0
10624,7.0,dpumphrey9e@themeforest.net,2019-02-01 00:04:31.153668,3.0,1.0,1.0,"$1,109.23",15,0
10625,0.0,lsukbhans6e@netvibes.com,2019-02-02 23:36:19.946644,13.0,1.0,1.0,"$1,191.97",16,0
10626,unknown,jbradbeeri9@facebook.com,2019-03-05 22:19:54.357096,1.0,0.0,0.0,"$2,063.52",25,0
10627,3.0,tdallan7l@topsy.com,2019-02-23 08:01:37.075799,10.0,0.0,0.0,"$1,053.98",22,0
10628,3.0,bchomiszewski70@themeforest.net,2019-02-22 01:35:35.640379,12.0,3.0,3.0,"$1,041.48",25,0
10629,5.0,rkiledalcf@chron.com,2019-01-27 16:53:20.664747,1.0,4.0,4.0,"$1,133.96",24,0
10630,4.0,hbunt51@tiny.cc,2019-01-29 06:54:43.641460,23.0,1.0,1.0,"$1,365.46",14,0
10631,0.0,mpettiwardaz@themeforest.net,2019-02-21 09:31:53.483163,9.0,0.0,0.0,"$1,333.94",23,0
10632,1.0,lbowskilll5@tiny.cc,2019-03-12 04:07:38.476457,5.0,0.0,0.0,"$1,303.95",24,0
10633,11.0,lwoodgerqf@chron.com,2019-02-04 21:38:39.670047,1.0,0.0,0.0,"$1,112.11",24,0
10634,4.0,ltungay60@themeforest.net,2019-03-09 07:57:38.575656,18.0,3.0,3.0,"$1,083.69",22,0
10635,1.0,cmcpeice8x@yolasite.com,2019-02-08 15:39:33.530232,18.0,0.0,0.0,"$1,309.05",18,1
10636,2.0,wsnoad2g@desdev.cn,2019-03-20 18:50:55.393129,20.0,1.0,1.0,"$1,465.66",15,0
10637,4.0,gfeechumrj@cbsnews.com,2019-02-26 03:45:59.194487,8.0,0.0,0.0,"$1,739.48",16,0
10638,16.0,qburnistonp4@sbwire.com,2019-03-06 17:47:26.517758,5.0,0.0,0.0,"$1,031.13",24,0
10639,3.0,agrimsdelld0@themeforest.net,2019-02-06 15:07:44.683092,21.0,0.0,0.0,"$1,133.51",23,0
10640,2.0,randrichakkb@amazon.co.jp,2019-03-19 04:48:48.881852,16.0,1.0,1.0,"$1,476.05",22,0
10641,1.0,rlabbai6@discuz.net,2019-03-21 08:16:41.580942,17.0,1.0,1.0,"$1,412.35",24,0
10642,3.0,tramage92@chron.com,2019-03-02 20:14:27.984937,1.0,1.0,1.0,"$1,224.60",17,0
10643,1.0,mpeartreeb9@chron.com,2019-02-08 13:13:48.460778,9.0,0.0,0.0,"$1,150.95",20,0
10644,8.0,mpettiwardaz@nih.gov,2019-02-18 10:42:31.820668,6.0,2.0,2.0,"$2,777.48",28,0
10645,9.0,tcarlesijx@alexa.com,2019-03-18 14:29:59.370032,22.0,2.0,2.0,"$1,017.75",18,0
10646,9.0,vketton44@facebook.com,2019-03-02 00:16:12.641914,5.0,0.0,0.0,"$1,410.03",16,0
10647,0.0,abrayfordr8@facebook.com,2019-02-07 13:44:34.939843,2.0,2.0,2.0,"$1,162.68",22,0
10648,0.0,ceillesoc@chron.com,2019-03-09 06:08:50.817869,2.0,1.0,1.0,"$1,431.85",19,0
10649,12.0,cmcpeice8x@alibaba.com,2019-02-01 13:53:46.116155,11.0,0.0,0.0,"$1,100.21",19,0
10650,6.0,lbowskilll5@themeforest.net,2019-03-12 17:45:30.070287,1.0,2.0,2.0,"$1,677.55",17,0
10651,unknown,jdaymentrb@unc.edu,2019-02-03 00:51:27.640769,1.0,0.0,0.0,"$1,796.77",21,0
10652,5.0,cmonganr2@themeforest.net,2019-02-25 08:15:32.174822,3.0,2.0,2.0,"$2,020.89",24,0
10653,6.0,lpardalhh@facebook.com,2019-03-01 23:01:14.708655,33.0,0.0,0.0,"$1,031.78",17,0
10654,3.0,cshottinev@nih.gov,2019-02-02 10:35:25.129149,5.0,1.0,1.0,"$2,430.38",18,0
10655,0.0,hasserrc@themeforest.net,2019-02-13 08:01:30.322052,1.0,0.0,0.0,"$1,867.22",17,0
10656,3.0,tarmfielde3@themeforest.net,2019-02-26 17:09:08.147657,10.0,3.0,3.0,"$1,544.27",23,0
10657,6.0,jlightbodyly@facebook.com,2019-01-25 14:22:26.536067,17.0,0.0,0.0,"$1,201.42",13,0
10658,1.0,dwaldingi4@yolasite.com,2019-02-27 07:08:18.023400,8.0,1.0,1.0,"$2,706.82",21,0
10659,0.0,bbotlydp@desdev.cn,2019-03-10 21:00:52.836777,2.0,1.0,1.0,"$1,972.59",23,0
10660,3.0,jbodle2v@typepad.com,2019-03-14 05:19:32.560837,10.0,1.0,1.0,"$1,055.37",25,0
10661,2.0,cbiaggionimz@amazon.co.jp,2019-02-24 05:21:51.075027,5.0,0.0,0.0,"$1,153.49",19,0
10662,6.0,dlyndec9@chron.com,2019-03-05 15:45:44.784066,16.0,0.0,0.0,"$1,203.52",16,0
10663,3.0,headenr5@squidoo.com,2019-02-23 11:52:10.226690,9.0,0.0,0.0,"$1,260.67",9,0
10664,2.0,searsmangi@themeforest.net,2019-03-22 10:57:31.825210,2.0,1.0,1.0,"$1,022.85",24,0
10665,0.0,ehayter1z@desdev.cn,2019-02-16 02:44:43.412372,28.0,1.0,1.0,"$3,914.10",28,1
10666,4.0,jconrath3g@chron.com,2019-02-26 16:29:10.197110,7.0,0.0,0.0,"$1,033.97",22,0
10667,10.0,lmountfc@typepad.com,2019-03-21 03:44:16.657685,5.0,0.0,0.0,"$1,164.46",16,0
10668,20.0,khruskao8@alexa.com,2019-03-13 05:36:56.583470,6.0,1.0,1.0,"$1,009.54",17,0
10669,10.0,sbigham8l@nih.gov,2019-03-24 02:07:39.165005,28.0,1.0,1.0,"$1,060.93",17,0
10670,1.0,dcharpine6@alexa.com,2019-01-31 15:18:36.339635,1.0,2.0,2.0,"$1,252.66",15,0
10671,7.0,cmorforthqk@discuz.net,2019-03-01 14:16:12.330140,11.0,1.0,1.0,"$1,002.56",28,0
10672,4.0,vdinleymn@ovh.net,2019-02-01 20:37:00.560889,10.0,0.0,0.0,"$1,605.30",18,0
10673,4.0,ddyball7g@alexa.com,2019-03-25 03:10:00.820989,4.0,0.0,0.0,"$1,342.74",25,0
10674,6.0,lparradye3m@nih.gov,2019-02-19 19:40:53.021273,28.0,0.0,0.0,"$1,115.54",17,0
10675,4.0,lsymingtonnd@yolasite.com,2019-02-02 11:59:25.302864,7.0,1.0,1.0,"$1,515.03",25,1
10676,4.0,rgiacobbinijacob27@alexa.com,2019-02-01 07:28:21.380126,0.0,2.0,2.0,"$1,496.44",20,0
10677,6.0,jpopworthd3@facebook.com,2019-02-06 16:50:38.950391,7.0,3.0,3.0,"$1,449.64",15,0
10678,2.0,eodohertyfd@amazon.co.jp,2019-02-27 21:11:10.152086,12.0,1.0,1.0,"$1,812.50",24,0
10679,8.0,deatttokk7@umich.edu,2019-02-01 07:50:44.410437,6.0,1.0,1.0,"$1,298.22",23,0
10680,4.0,wdundridgedz@nih.gov,2019-02-27 08:10:40.620900,26.0,0.0,0.0,"$1,950.66",23,0
10681,unknown,dcharpine6@alexa.com,2019-03-02 18:44:41.835151,5.0,0.0,0.0,"$1,099.35",17,0
10682,7.0,athews3a@amazon.co.jp,2019-02-19 07:34:32.764239,6.0,0.0,0.0,"$1,581.22",17,0
10683,0.0,rhowsin3x@amazon.co.jp,2019-03-22 21:32:09.157209,2.0,0.0,0.0,"$1,259.87",15,0
10684,18.0,sornilsg@yolasite.com,2019-03-05 23:57:28.198876,3.0,1.0,1.0,"$1,210.06",21,0
10685,3.0,cdemannc2@themeforest.net,2019-02-12 13:58:06.520919,17.0,0.0,0.0,"$1,381.78",20,0
10686,4.0,ddyball7g@amazon.co.jp,2019-02-16 03:15:00.842281,24.0,0.0,0.0,"$1,459.89",14,0
10687,5.0,wdemeadc@typepad.com,2019-02-18 00:25:47.990394,21.0,4.0,4.0,"$1,494.69",23,0
10688,0.0,mropkinsmv@themeforest.net,2019-01-28 20:28:24.155525,2.0,3.0,3.0,"$1,451.39",21,0
10689,1.0,bminmagho9@desdev.cn,2019-02-20 12:01:34.189974,18.0,0.0,0.0,"$1,044.06",24,0
10690,6.0,hmcneilleyjw@alibaba.com,2019-02-06 21:17:58.529451,3.0,0.0,0.0,"$1,283.51",24,0
10691,7.0,ibanthamkw@yolasite.com,2019-02-15 15:36:45.754389,0.0,0.0,0.0,"$2,047.91",21,0
10692,2.0,abroseniusrg@alexa.com,2019-03-04 03:19:09.908869,16.0,1.0,1.0,"$1,455.40",22,0
10693,17.0,jbowditch9n@facebook.com,2019-02-18 08:04:58.755225,1.0,0.0,0.0,"$1,174.40",15,0
10694,7.0,cbarlass4m@facebook.com,2019-03-11 18:56:08.036070,7.0,0.0,0.0,"$1,590.21",18,0
10695,1.0,darchambault6f@facebook.com,2019-02-27 23:40:13.939820,2.0,0.0,0.0,"$1,042.34",18,0
10696,0.0,fmcilvaney8c@alexa.com,2019-02-04 20:54:24.515548,34.0,0.0,0.0,"$1,331.28",24,0
10697,1.0,tbantickbr@alexa.com,2019-02-16 00:16:21.186076,6.0,0.0,0.0,"$3,658.99",20,0
10698,2.0,mhoweyk4@umich.edu,2019-02-01 02:36:15.111787,39.0,1.0,1.0,"$1,396.12",24,0
10699,4.0,obarnfieldhi@amazon.co.jp,2019-02-11 11:34:20.767586,4.0,1.0,1.0,"$1,025.94",17,0
10700,2.0,bduleyg5@themeforest.net,2019-02-09 00:00:04.085555,0.0,2.0,2.0,"$1,062.18",20,0
10701,2.0,jbowditch9n@desdev.cn,2019-02-18 02:33:27.420325,19.0,0.0,0.0,"$1,616.61",9,0
10702,4.0,ekunatbn@desdev.cn,2019-02-05 12:47:13.588993,4.0,0.0,0.0,"$1,256.16",27,0
10703,4.0,ptrothlp@facebook.com,2019-03-04 03:53:47.501649,10.0,0.0,0.0,"$1,086.83",17,0
10704,5.0,darchambault6f@squidoo.com,2019-02-23 10:15:32.602023,9.0,1.0,1.0,"$1,687.24",16,0
10705,1.0,amattiskz@facebook.com,2019-02-13 20:47:51.994058,16.0,1.0,1.0,"$1,009.56",28,0
10706,15.0,ahaberfieldq7@amazon.co.jp,2019-01-26 17:05:22.453250,13.0,0.0,0.0,"$1,056.81",19,0
10707,1.0,jcourso5@alexa.com,2019-02-26 03:27:09.499622,2.0,2.0,2.0,"$1,184.34",24,0
10708,1.0,mharrington88@desdev.cn,2019-01-30 06:38:09.786372,4.0,1.0,1.0,"$1,200.28",15,0
10709,3.0,achallis80@typepad.com,2019-02-02 03:45:16.115730,23.0,1.0,1.0,"$1,226.28",24,0
10710,1.0,sornilsg@facebook.com,2019-03-12 23:15:43.481141,38.0,1.0,1.0,"$1,979.91",25,0
10711,2.0,hmcnultyf9@slashdot.org,2019-01-29 20:02:44.068603,0.0,0.0,0.0,"$1,673.60",14,0
